X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50
-6.2605247,-3.1303992,0.37217104,-1.2023405,-1.102944,-0.99418586,-0.7437604,3.4300728,-1.2353809,-0.06611641,0.03932037,-0.6154542,-0.29584828,-0.9169794,0.8382818,-1.2577512,0.2558597,0.04969871,-0.14352581,0.25457078,-1.140376,-0.92375326,-0.31735006,-1.9938343,-0.28716254,-1.41763,-0.657413,0.327139,-1.3779318,0.34456113,0.039428335,-0.48364732,-0.5313885,0.4786328,0.26113096,0.42505234,0.057729118,-0.18583827,0.35433903,-3.2672055,0.69666183,-0.81429017,-0.4380272,-0.3442801,-0.60826814,1.4617894,-0.24978921,1.6811041,-0.59400344,0.8846886
-1.1129478,-2.7064528,-1.8033552,7.4385424,-3.6900496,-1.6864227,-0.06512385,-2.103446,-0.4062341,-0.37109306,-2.1044228,-1.5842767,-1.4345601,0.41340733,-0.25773135,0.7759645,1.0259112,0.3463688,1.0418929,-1.8169547,-0.7212988,-0.3030288,0.6943938,-0.8263627,-0.6403354,1.4825956,1.8521433,-0.6315284,0.97653687,1.938774,-0.4145821,0.81902546,0.14371267,-0.20647925,-0.70978624,0.74861103,-1.0581708,-0.020360928,-1.4088434,-0.57634616,0.042266686,1.5690663,0.15309307,-0.39208326,-0.63372976,0.3775674,-0.3123083,0.41675207,0.852259,-1.359729
6.3972464,-0.70582896,-2.4323428,0.42430863,-0.38262624,-0.872027,0.46173522,0.0986846,0.55074173,-0.34468347,2.8403206,-2.5771859,-1.312632,1.3733344,-3.203935,-0.47035256,0.45626384,-0.9682655,-0.83321685,0.7241195,-2.0286665,1.2050805,-1.138041,0.9735191,2.1371517,-0.016862484,-0.8377199,0.08189859,1.3417321,-0.577451,-0.6246216,-0.80548865,1.1756475,-1.5753146,-0.94942063,-0.20714068,-1.4459035,-1.3204155,-1.2527262,0.7502238,-1.7367377,-0.18295774,-1.1133846,-1.2557502,-1.4114201,-0.61856747,-0.94938743,0.52868867,-1.0033722,2.1920104
-6.2016234,-3.190391,0.5518034,-0.47140196,0.5858145,0.67276436,4.642869,0.7126429,-1.627697,-1.6165427,-0.45513663,1.3063504,0.32350367,-0.96197945,0.05082133,-1.9431947,-0.3425855,0.15846731,0.95203453,-0.007969238,-0.7104344,0.11081022,-1.0183132,1.3664036,1.1971166,0.8030962,1.1309185,2.024989,-2.8008015,1.8350405,-1.9016862,-0.7201189,2.1313362,-0.1761624,-2.5724728,-0.32798967,-2.5508094,-0.6073728,0.23373032,-1.8476408,-0.05610893,-1.1361297,-0.44300476,-1.3548917,-0.101911485,-0.4139796,-1.4309046,-0.5222995,-0.30317476,1.1417936
9.1192255,-1.4114435,-3.821873,0.2795814,0.6966173,-1.1013132,-0.9265373,1.037488,-0.3023793,-1.835367,0.13785194,-0.86169714,0.07351951,0.48359028,1.3599159,-0.13631509,-1.0455917,-1.337419,-0.12262369,-0.29373533,-0.10766412,0.27262598,-0.7504053,-0.25403482,-0.46409813,-0.4995634,-0.18676737,-1.7658697,-0.046565592,0.6854665,-0.04149375,-2.2054596,1.4767796,-1.7112731,1.149644,-0.99615127,-0.045111485,-2.2299778,0.16671945,0.48341927,0.693891,-1.5539739,-0.06522371,-0.04525289,-0.57345396,0.58713406,-0.70503604,0.69994783,-0.0037074736,-0.1528826
6.4186296,0.5871044,5.7493114,-0.22886157,0.23842253,-0.50084096,-1.0133439,0.099555664,0.39929938,1.2376821,3.0372906,0.20128687,-1.4926615,0.7357759,-0.1656699,-2.515207,0.99027747,-0.87709516,0.7258312,-0.9024521,-0.6004005,-1.5040804,-0.59336525,-0.11310948,0.030914081,0.22819588,-0.6144065,2.514025,3.6802757,1.8039372,-0.29162693,-0.87445766,-1.2977401,1.1930162,-0.56560576,-1.2398448,0.98093116,0.812556,-1.8935323,1.7710432,-1.6392683,2.6122143,0.68447936,-0.37954238,-0.2300655,-0.88082623,-0.16207306,1.6211492,0.63772446,1.6474336
6.158306,0.22752948,-3.0189924,-3.335589,-1.2752086,1.4075658,-2.5129507,-1.4192451,1.3209431,-2.2477696,-0.33214754,0.055248458,1.1188802,1.5451776,0.4266004,0.40213096,1.1369066,0.6491527,-1.223079,1.1905549,1.6984446,0.23040693,-0.1454221,3.9451878,0.5093895,0.13033237,-0.31755456,0.18947087,-0.7169355,-0.72858375,1.2383332,1.5019228,-3.5893505,2.988863,0.10161247,-1.7817892,-0.7936541,1.0927074,-0.9228755,0.77217686,0.8665124,1.0550654,-0.8210863,0.39943987,0.10408,0.4006128,0.4108872,-0.9835062,1.105772,-0.38147137
-5.9149427,5.998109,-1.5166253,1.5033123,3.466174,-4.3739934,0.60774755,-0.18085396,1.7609723,-3.322326,-2.792474,-0.81375015,1.7150773,-3.1390004,-0.8069904,-1.55023,-0.79402316,-1.2741421,2.0057275,1.3519145,-3.1075115,1.7991415,-0.7489358,-0.7887156,1.4806541,-2.8381298,-1.283525,-0.17991523,1.4067672,1.9923958,-3.167629,-0.83896685,-1.4197918,-0.7392998,-0.64085764,-0.7877217,1.3056344,-1.0771731,0.47437724,-1.3819052,0.38861755,-0.22918455,2.5641544,0.58422554,0.026704224,1.174712,0.39409083,0.33407262,-0.27244624,-0.6346373
8.465821,-0.33403206,0.12699144,-0.29502493,0.21042018,-0.756782,1.3223791,0.89560986,0.6595552,0.94338995,-1.1931986,0.042321347,0.57688075,-1.5251268,-1.337944,-0.941333,0.5941821,-0.5383745,-2.3452005,-1.8137825,-1.4991319,-0.23938201,0.17285375,-1.7291428,-0.6941295,-0.91071993,0.615736,0.34105518,0.35181078,0.5557058,-0.06038648,-0.81987983,1.1670585,1.805401,1.2658635,0.44040713,-0.1315857,0.30132088,-1.0884808,-1.4576911,0.9547263,-0.627826,1.1363175,-1.1186572,-0.55467415,-3.3832028,0.3510408,-0.16361773,0.3481169,-0.6789978
-5.5721755,-3.1160975,-0.3988738,-0.12394116,-0.8598705,-0.014291357,-0.24700096,0.25218788,-0.37761095,1.2691956,-0.80545545,0.8375579,0.8810884,0.24631362,0.8454672,1.443915,-0.6007181,-0.9651502,0.20733431,0.42487353,-1.5932896,0.8455763,-0.7686509,-0.5405079,1.6122023,1.8828835,0.019262323,0.5308381,-0.9139167,-2.3215647,-2.6104937,-0.44343257,0.93746626,-0.5784486,0.11543165,-0.92370594,1.6219566,-1.4629973,-0.47602913,0.57288325,0.9128113,-0.31937343,-0.08336699,-0.9571985,0.3204779,0.49904728,-1.0770398,1.5860769,-0.46426114,0.116277024
-6.442604,5.5796785,-0.45426548,0.2358262,-1.9433621,0.5028381,-0.16952303,2.976152,-1.2029743,1.6587564,1.6681399,0.7642259,1.4311439,-0.3699814,1.8414537,0.7559442,-1.123254,-1.9657239,0.3727716,-1.3762255,-0.32250348,0.2600391,-1.6977212,-1.0235367,-1.290821,0.368802,-0.753449,-1.4559085,-1.458142,-0.37244883,1.0971723,0.5591031,-0.39830834,0.9854127,0.114331864,-2.2377977,0.3620343,-0.8936937,1.7104211,-0.91539395,-0.18348601,-1.2521999,-1.3839281,0.21247311,-1.2986941,2.7094693,1.1275451,-0.58265597,1.0850512,0.96672493
-6.182606,-0.23536345,-0.5605654,0.063368015,1.1118102,-1.7005867,-0.83129424,1.5616921,1.1094187,1.117988,-0.6758037,-1.462779,2.2210693,-0.17359045,-2.6025598,-0.68414277,0.29277363,1.8867378,0.66810536,-1.4115229,-0.32880327,1.5004852,0.436972,0.13067713,1.0900725,-0.78849095,-0.17577136,0.46240887,-2.3329585,1.4924861,-0.74662364,0.9764944,-1.4600676,-0.9111938,0.25624987,1.035169,0.6619497,1.4311779,0.1930533,-1.1759334,0.053902183,1.343358,0.14229503,-1.5102965,2.358641,1.2161895,-0.6744383,1.6742752,0.7811497,-0.4439122
-7.3326435,-2.348351,0.75488603,-0.98865867,-0.26797557,1.4335815,-0.14363915,1.2982366,0.42619497,-0.40412176,-2.0861502,-0.99426466,1.096424,-1.0568829,-1.5804886,-0.7802571,-1.167378,-1.7418264,-0.36319533,0.62900925,0.8171932,-0.016222404,-1.1032928,-0.37410757,0.7879731,0.092762396,0.5588449,0.47446916,-1.7358077,0.08216283,1.6027035,-0.03067118,0.12171876,-0.9186017,0.56746227,0.32810968,-0.11654397,1.8990921,0.3128482,-1.2618142,-1.5128804,0.7512723,-1.3078417,0.9280875,-1.3488704,-0.28077465,1.1862653,-0.14243829,-0.5127571,-1.1337537
-5.9224186,-3.6124134,0.37594384,-0.30736727,1.0283035,0.5893656,1.3157742,0.7109396,1.5795085,-0.11393937,-0.86655587,1.1781821,1.137234,0.00921905,-0.9285635,0.1941331,0.861607,-1.0356426,0.98068184,-0.06352004,0.081564665,1.305312,-0.36695465,1.2441852,-0.6859981,0.7430793,-0.03615954,0.7462738,0.17505792,-0.61933696,2.347991,-0.5635119,2.3216999,-0.24555059,0.87087643,0.6125193,1.0016344,0.74270296,1.7159598,-0.70119303,0.29397324,-1.6576593,2.6409342,2.0888677,-0.94912404,0.16547512,1.4795388,1.091691,-0.010454395,1.2364038
-6.1803036,9.69538,-0.28602153,-0.04181174,-0.38972327,0.66119725,1.2410352,1.6807926,-1.3449755,1.3636132,-2.3335288,0.72649544,0.049311075,0.3961721,2.9023106,3.4844248,0.31536892,-1.3608619,-0.916461,1.3116343,0.5458675,1.6942432,-1.8590757,-0.484509,-0.99071825,0.23342384,-2.0354316,-0.97295535,0.112980224,-1.5753992,1.1698232,0.11611368,-2.6898994,-0.72321475,0.70085984,-0.13994059,-2.8737464,-1.4047086,0.8370915,0.015031851,0.2962377,-1.5748627,-1.1287352,-1.08734,1.7639794,-1.0823699,1.213982,1.1973773,-1.5106146,0.16712247
8.671835,0.8889766,0.15565002,-0.34923598,0.31666216,-0.94963306,-0.28073585,-0.5217901,1.0227671,0.4012216,-0.4708599,-1.291193,-1.604762,-0.10580105,-1.0818745,1.0038781,0.23258913,-0.6331652,-1.631028,0.9672137,0.46896103,1.8482286,-0.7331512,-0.27660564,-0.35727856,0.19252674,-0.67794627,-2.272771,-0.17600316,-0.067954004,1.8240341,-0.9577955,-0.4588371,-0.81875354,-0.5949748,0.9244078,0.50238925,1.6044074,-0.022909494,1.0053383,-1.423076,-1.8856552,-0.22645435,-0.43760222,-1.6166321,-1.8667009,0.09512905,-2.47609,0.7438488,-0.56166923
-7.422687,-4.340972,0.16324864,-0.07841529,-0.5445041,-1.3636862,1.1772767,1.147304,2.105264,0.74248344,-0.5683565,2.0955572,1.0030463,0.8662475,1.5972617,-0.72640383,1.3180119,-1.4430254,1.0004344,1.0316954,1.7555707,0.07687394,0.47884548,1.536787,-0.19966003,-0.5559504,0.12957299,-0.5195378,-0.18712787,-0.9895928,-1.0744221,-0.202146,-0.35359347,-1.0116733,-0.38622472,-0.7010114,-0.08417581,-0.60473645,-0.02247733,-0.21557464,0.39806136,0.2691553,-0.40927723,-0.9931596,-0.8465762,2.3595455,0.32285067,-0.07287967,0.047926188,-0.46597642
-6.23031,-2.7644694,1.4916042,-1.6856138,1.1376725,-0.41200528,0.5217663,0.9273592,0.58215135,-0.9407215,-2.401824,-0.08599505,0.96168905,1.6489449,-0.18235591,0.6198537,0.52470064,-1.4188298,3.094896,-1.5668312,-0.8905111,0.9260738,-1.4975622,2.7234104,-0.29186165,-0.67527354,1.42504,0.27177343,1.397962,-0.3985165,-1.5626848,1.034957,-0.7888762,1.3321295,-0.89241785,-0.10752566,0.8464635,1.8449337,-0.16925298,-0.81008816,2.238373,1.2491629,-0.6847429,0.53158265,0.48106244,-0.15628384,1.8713549,1.7801225,1.0871513,-1.1051397
-8.210535,5.7995234,-0.055457376,-0.38247526,0.9747653,-2.9772184,-0.6655193,-2.9092238,-0.635521,-0.5098268,-0.59801245,0.38801652,1.2714423,1.9478929,1.5814778,0.792136,1.8180331,0.579475,-1.9192903,-1.5664481,-0.90190685,-0.09642625,0.34183437,-0.48904222,-0.054630466,-1.1708971,-1.317453,0.6937852,0.25366166,0.19270307,-2.744059,2.2214677,1.5915955,1.0303097,-0.4083388,0.194493,-0.9965607,0.033474043,2.6025436,-0.9587193,1.8210084,-2.3901155,0.535083,-0.69773287,0.28721818,0.76322925,3.0373437,2.392988,1.2321627,1.1106508
-7.4553695,2.1979604,-0.2909752,-1.7359147,2.7820232,-2.8766356,-1.3647585,0.2603071,-2.9377167,-1.7766573,-0.4744846,0.6143628,-1.1144303,-1.993903,-3.2918954,2.2887254,1.5023738,-0.39188203,1.5008948,-0.85251194,-2.0068526,-0.73688835,1.3967025,-0.85816145,-0.33898696,-1.3057674,1.4321089,-1.1710685,2.9212956,0.33216462,-0.3747571,0.8744863,0.43174535,0.31013635,1.665232,-0.36682177,0.18338026,0.836675,-0.277189,0.6357006,-0.6368514,-1.7326446,0.07527529,-0.5777511,0.7914912,0.6725503,0.12585966,0.14156963,0.89965147,1.8438176
8.659213,-0.61989844,-1.8728513,1.6572552,1.173254,0.028799366,2.053331,0.01710937,1.8170749,1.3723457,-2.030292,-0.36763155,-0.42762014,-2.8401632,1.0025125,0.2595493,-0.3219004,1.4835051,0.15844826,0.6941315,-0.8326736,-0.42942208,0.8004008,-0.18615009,0.22998182,0.59863037,0.61693126,0.0071263965,-1.3275533,-0.7386862,1.0782746,-0.36643392,0.6881957,1.8719511,0.61844677,-0.45998856,-0.117779955,1.0336556,0.9985694,2.4370644,-1.3312889,0.7235764,-0.2902114,-1.4199836,-0.15482123,0.27721575,-0.21001637,-1.1346006,0.45856404,-0.29187128
-6.416527,11.471085,-1.1842309,-1.480473,-2.4146821,0.19358817,-0.6834443,-0.7860657,-0.8218977,0.122703694,0.6179162,2.2756052,0.26323918,1.0484773,1.63293,-0.034212843,1.3885586,0.14133245,-1.0867211,3.341514,-0.8662938,2.815542,1.1453645,2.7051027,-2.2823052,0.8981383,1.6281029,1.0946766,-2.235823,3.0485868,-1.3398829,0.34203297,0.3632259,-0.094831616,3.062272,-1.4920533,-0.33677348,-0.17935827,-0.7490219,0.9411874,1.081094,-0.049776286,-0.3100665,0.37775478,-0.73767155,0.8718464,0.80606055,-0.2721527,-2.2177942,0.69992596
8.338254,-0.36487788,-1.8560456,0.41203278,1.1886607,0.05421513,0.54282475,3.457517,0.98437256,0.7870651,0.38993362,0.8931143,1.9287708,0.667068,0.7604732,-0.847092,-1.6923548,-1.1907676,-0.05291346,-1.0748985,-0.7151325,0.8487956,-0.5565552,0.6052786,0.8852984,1.6387997,1.2277069,2.260619,-0.7347753,-0.6856121,1.0521004,0.22262563,0.5910837,-2.3593354,0.6336208,-1.0771176,-0.48201346,0.74924624,0.2603231,-1.6228442,-0.81438947,-0.59359086,-0.29411373,-0.82875353,0.14907151,-1.221584,-0.6612274,0.73138285,-2.058133,-0.19908662
-6.522927,6.7803936,-0.9731595,-0.14174281,1.7796062,-2.4198718,-0.9681695,-4.886743,1.4578005,0.5606758,-2.0387876,0.71890205,2.8998175,-1.3880076,0.8926318,2.4447904,-2.6337159,-0.5808208,-0.22566164,-0.39814943,0.121588245,-1.3936888,-0.22327551,0.5709774,-0.13449816,1.0630716,-1.8517286,1.4524108,-0.029614959,-1.5409553,-0.5028112,-3.06198,0.23286976,1.784174,1.4843805,-2.6600072,0.6403818,-0.3011725,-0.6077002,-0.158867,-1.4081303,0.50075233,-0.47609457,-0.3417452,0.4812787,0.35258797,1.5196878,0.80479366,0.08523912,-0.100504205
-4.8581476,11.330074,0.52063817,-0.6030996,-3.3774822,4.291908,1.3479651,0.95593745,1.8088269,-4.884778,-0.15618691,0.4016926,-0.1474254,4.715919,-1.0664839,-2.516593,-0.031663965,0.82825285,2.9930327,-0.28999138,-0.90632313,-0.9041874,-2.6975543,-0.52684045,-1.0323706,-0.2771058,-0.47079486,0.07446232,0.45416698,0.31595558,2.3048606,0.046541188,0.24759479,-0.62273824,0.9174693,1.3935957,1.2519492,0.23459779,-0.20693329,0.18408051,-0.26966515,-1.1469667,-1.008881,-2.4278536,2.1446843,-1.6899893,3.760553,-1.264373,2.7834854,-1.6535971
1.276616,-1.2811209,-1.6027228,9.409615,-3.8248966,-2.06497,-0.39304584,-2.1713967,-1.107274,-0.21354656,-1.8790799,-1.3014688,-0.21134546,-0.9461298,0.36698547,-1.0316575,3.0155985,2.5458758,1.5062275,0.7258201,-0.7625114,-0.037083343,-0.6468388,0.42298713,1.308574,1.2511058,0.49998224,1.3107663,0.37636545,-1.5717195,0.3319458,-0.38720074,0.52825254,0.9735371,-2.5551047,2.488165,-1.1750293,0.6434058,-0.359589,-1.6319276,-0.7528216,0.051976524,-1.1353928,0.44701162,1.4485905,-1.3110211,-0.9439716,0.27329642,-0.5115955,-0.30389997
-6.492394,10.686946,1.1962281,0.23171853,-2.7294474,1.3843108,-1.0021564,0.86084414,1.1414393,-0.56240267,-1.787695,-0.515931,-0.4434185,-1.9857002,0.20192064,-1.2239473,0.25348613,1.2923993,0.6627158,-1.6099986,1.8226095,-2.0724852,-1.4490646,0.35433248,1.5528736,-2.718704,0.26803344,-3.100673,-1.4527409,0.54933447,-3.2267277,-0.2428295,0.9436385,0.29219416,-3.0065198,-2.3827941,1.659192,1.8167999,3.224511,2.2484663,-2.236868,0.1811194,0.4677493,0.6993495,0.8085238,0.25763682,-0.8894769,-2.2708797,1.7286389,-2.5974874
-6.3579454,-2.2938607,0.15383635,-1.1772422,-0.38220125,0.12995793,-1.0165452,1.3315755,0.76142526,0.7599394,0.58108425,-0.9189577,1.0756853,0.46752444,-0.5301489,-0.8505603,-0.26198918,-0.22105944,-0.80621314,0.032105684,0.44498533,0.5584412,-0.065940924,-0.00038798875,0.7504086,0.44952437,0.06520322,-0.96229464,1.1078362,-0.45502543,-0.019076195,0.062631994,-0.33162835,0.5492032,0.75412774,0.26860747,-0.06721711,1.3195399,0.46931237,-1.5423938,1.2443793,-0.6860646,-1.234248,-0.18486132,0.61028945,0.502159,-0.16235179,0.85997796,0.6679427,0.32038137
6.844187,-0.8942191,-3.443982,-3.3449638,-0.7008808,1.9970433,-1.7618705,-0.4271232,-0.044380166,1.3835325,-0.7988289,-1.7011747,0.2823016,-1.0419701,-1.2879335,0.983903,-1.6054878,-1.2983588,1.9747247,-0.20532686,0.36344817,1.1187034,1.4034358,-0.47292736,1.8193346,0.12755512,1.2024275,1.66248,-0.03661682,-0.38402203,1.0829022,-1.9125766,0.050915457,0.47723615,-2.2029207,-1.0179315,0.48520264,2.4127152,1.0393972,0.26675975,-0.48141012,0.17486593,0.62070835,-0.98118347,1.2415931,2.3185956,0.87054,0.33287108,-1.9683406,-0.63176405
6.931426,-0.7057902,3.246544,-0.95304644,0.1829922,-1.3103378,-0.46327448,1.1365407,-0.0924431,1.9378614,1.160278,-0.13035369,0.34109366,1.031657,-1.4128916,-0.8653878,0.8347944,0.5945544,-0.15943186,-1.1779563,1.2908132,0.5810383,1.262436,-1.9530082,-2.6643333,-0.65392536,0.67716926,-0.82371646,0.2602788,0.28375512,0.34852254,-0.4314942,-1.0565878,-0.6393404,-1.5953847,-0.9390544,-0.21161856,0.12885088,0.17452419,1.6079153,-1.7520362,-0.6789729,1.4598091,0.25520554,0.1269269,-1.1237265,1.5887645,-0.4028626,-0.43712646,0.3584645
-6.470619,-1.7560672,-0.23540163,-0.22917148,-0.53275925,0.07103931,3.4557502,-1.2323669,-2.0285242,1.2281958,0.788286,1.9148377,-1.8305187,-1.0485384,-0.20992747,1.8737514,-2.3344736,-1.573786,-1.5072405,-3.0075028,0.99979526,-0.36416182,-1.7606294,0.25094065,-0.7774979,1.5898335,-0.85599524,2.0302367,-0.36046526,-0.9786541,1.3045992,-0.77970207,-0.39573213,-0.28260657,-2.4833775,-0.50222737,-2.1333542,-0.6727103,1.6379889,1.3993316,0.9357253,0.034740083,1.9915918,-0.41233462,2.2739892,-1.8730617,-0.8471967,0.6039321,2.0732481,0.94978154
-6.782201,8.665968,-2.8768907,-1.2087287,1.1299475,-2.3161907,-2.2900562,1.3339703,1.9791664,-0.0019295107,-0.12841968,1.4653552,-1.5218272,1.6324829,-0.6610469,1.5128385,-3.9021564,2.7068129,2.8740013,-0.37524703,-0.25030452,-0.62531775,-0.84996414,-1.2328393,2.691063,-1.1520629,0.17154981,-1.0253036,-2.9836643,-0.62590307,-1.5778255,1.6008856,-0.26289853,2.436465,-0.4274956,3.523632,-1.6778078,0.6287162,1.1367425,2.7428725,-0.8550464,-0.5166812,-0.36997023,1.5943564,-1.8001724,-0.94849545,3.272185,0.9245021,0.84211224,2.500296
7.3384748,0.5543275,-1.204872,-1.2810518,2.128079,1.7794988,0.5581212,0.2684321,1.3891302,-0.9802055,-1.0057611,-0.521398,0.22483121,1.5565424,-0.49426863,1.4318336,-1.0970064,-0.105965726,0.31540087,-1.829882,-0.7717068,-0.8582632,0.43265176,0.14635243,-0.71537536,-1.4941374,1.3709998,-1.4274997,0.55657226,-0.10558148,2.3233883,1.5858186,-1.8265576,-0.41613197,0.79967505,0.12457163,-0.6186509,-0.29282573,-0.6702029,-1.3193687,-0.25944754,1.9186561,-0.570081,1.3765523,1.9592774,1.0455571,-1.3059391,-0.9833203,-1.0578668,0.4265178
6.5588994,-0.18102069,-3.0334218,-0.3553692,1.4366825,1.170867,-0.3140523,0.40689296,-1.475959,-0.40461743,0.65600693,-2.1784234,-0.6173508,0.5796801,-0.268614,-0.0005577304,0.893301,-0.5254121,2.160023,-0.21360774,-0.17231101,-1.182294,-0.35996845,-1.0758876,-0.21754193,0.15999289,-1.5097085,-1.2271959,-0.16914307,0.7752107,-1.0982063,-0.3276088,-0.64622575,-1.0975207,-0.78674376,-0.74803513,0.90880233,-2.2822812,0.6367491,0.5960551,0.26481485,-0.70245737,1.6915848,-1.0696664,-1.5428692,0.7851447,0.57420206,-0.01273416,1.6791365,1.69142
-4.952219,12.515546,0.089029044,-0.006531971,-2.4983964,0.33700073,0.5822188,1.1455348,-0.15599188,2.4103088,-1.5523189,-0.91992456,-2.2406716,3.4877572,0.5150541,-0.7773293,-0.43330738,-0.63844156,-2.0288863,-0.998326,1.5798281,-0.0057612164,-4.192641,2.3561807,-1.8851372,-0.5138964,-0.28828627,-3.071574,-0.904409,-0.16596437,-0.7724023,0.44882625,-1.1936022,0.7600603,-0.71977556,-1.6954807,-0.013610998,1.0477393,-0.19827422,1.2809169,0.60710204,-1.6869324,-0.5999642,-1.6447252,1.5976418,0.19829465,-2.4650805,1.4412192,-0.93430215,1.1290797
-4.7150283,-2.6341,0.75380987,-0.85296345,0.47464478,-0.26345986,0.4195586,-0.1956896,1.8685201,1.050946,0.9115916,0.10741652,0.22851177,-1.3587573,-0.8434556,-1.0525653,-1.2759825,-1.1852323,-0.59801495,-0.41670522,-0.50887454,1.1533816,0.50623274,0.49491012,0.73084193,3.758189,0.026379736,0.6160868,-0.83359784,-1.3440259,-2.1518297,2.4803982,-0.38493475,-2.1174428,0.9480379,-1.1969856,1.9476727,-1.4106174,1.2303382,-0.010686782,-0.29258686,-0.8044782,0.8270993,-1.3746693,1.0098239,-2.3070798,0.5170547,0.7242338,-0.06431232,0.39233693
-6.4589405,4.9198327,-1.1062225,1.5025908,1.5012821,-3.6290014,-0.184846,-2.628397,1.2766818,1.8493692,2.2795296,3.7220337,1.3777488,-1.7640554,-0.82585907,-0.8303672,-0.29167596,0.9349157,0.2700661,-2.0207653,-1.6307815,-0.57974046,1.6620386,1.1360606,0.40395856,1.0529678,-0.3878623,1.847614,-0.2994615,1.1653396,2.1867094,-0.34520516,-1.6671809,1.2265341,-1.0299618,2.8703573,1.3388273,1.6735934,-0.6620589,-0.03469281,0.9633628,-0.2513358,0.16642648,0.08826107,-0.87748283,2.464406,-0.22000897,1.1683664,0.4135488,1.3782132
9.52106,1.4998719,1.3732562,-2.14954,0.72095275,0.3401603,1.395021,-1.5380619,-1.10823,0.15847693,-1.8654919,-0.295878,0.033437748,0.2968267,-0.54737216,0.21835674,1.0640626,1.0892384,0.554799,-0.1164319,-0.81832945,-0.20070931,0.7580753,-0.15557984,-1.5998211,0.3984127,-0.07688084,0.7522617,-1.1987557,0.82012135,-0.24860504,-0.65352005,-0.754262,0.03552953,-0.107321486,-0.34933075,1.2068946,-0.56583804,1.6614978,-0.0069747726,0.20436949,-1.4054627,-0.10585503,-0.4409544,-0.65486366,-0.63473433,0.62653345,-0.4531362,0.2750746,0.53766143
-1.7968185,-1.1150004,-1.6956621,5.045214,0.1352146,2.0819192,-1.7541726,-2.261572,-1.6096848,0.016542943,1.7872616,2.8844202,3.175037,0.47214714,-1.2860645,1.6948378,1.6886224,0.7969582,0.86799943,-2.5667608,1.2526484,0.14915052,-0.9467001,-2.1252072,0.36773357,1.8811631,1.515523,-0.37282038,-1.2156918,1.1621516,1.8941112,0.4795448,-0.06179491,0.10814075,0.8677928,-0.8513865,-2.710721,-0.40800333,0.11105048,-0.8418433,0.20999603,-0.47520286,-1.5634278,-0.75097173,-1.2104354,-0.024458308,0.29336902,0.7286511,-0.35751802,-1.3298926
8.453663,-0.2980072,4.405183,0.6357274,0.47844774,-0.98608446,-0.14045677,1.1474321,0.18308601,-2.1694317,-0.09968262,-0.9682148,-1.6958696,1.2406923,1.7014692,-0.61923116,0.12988108,0.6465282,-1.3851744,-0.66848814,0.46133015,0.8684193,2.340026,-0.84595,-1.7610673,-2.0465019,-0.7155677,-0.5505584,-1.06698,0.03883148,0.44252557,-0.62428397,-0.41607782,-1.5576135,-1.6162319,0.9143128,0.84706557,-0.66251457,1.4306647,-0.5452022,-0.2011763,0.65097326,0.17776695,0.7216667,-0.32075605,1.4419682,1.6742417,0.20700397,0.866084,-0.5102851
-6.539473,11.64959,1.194676,-0.41536537,-1.5392189,-0.14468864,2.609067,-2.2449863,0.93077433,1.835835,0.35006016,2.7793295,-0.12242644,-1.0460998,1.3887869,-2.872179,-0.6457598,-0.70079887,0.8103363,-1.1255803,-1.8624036,1.6312199,0.6609505,-1.687375,0.7945425,0.5548261,-2.247305,-1.0609865,-3.0849285,2.3253243,1.2289821,-1.4394488,1.0443958,-0.7829637,1.2491701,-0.8032479,-0.25718117,-0.5600629,-2.1949484,-2.0422206,-1.4479017,-0.5814621,-2.8870895,0.38750172,-1.16925,-1.3593642,1.4511006,-0.07885456,1.3756943,-0.037422832
-5.2597275,12.242756,-0.14744064,-0.031559262,-2.8330498,-0.97094345,1.6239018,1.8126338,1.4484441,1.0483407,0.36403388,0.47248456,0.73355955,2.912185,-2.1289382,0.861475,2.3791466,-1.8083938,-1.2453814,1.1601491,0.35400465,0.43857813,3.0917356,-0.110223494,0.87120605,-0.28369653,2.1441574,0.2048979,-0.29966304,-1.9892031,-0.2543606,-1.1351738,0.9661349,-3.0118513,1.6184456,4.219448,-1.8943622,0.37031052,-1.1580147,-0.16558573,-1.6929796,-0.7936694,0.5280539,-0.7996686,-1.4753339,0.64466673,-1.7294081,-1.3084025,1.1004262,1.216301
